title,introduction,link,price,booking_date,rating_star,rating_count,country,cities,source
江原道一日遊｜大關嶺天空牧場、正東津海岸散步路｜首爾市區出發,現在預訂江原道一日遊，一天之內走遍必去景點大關嶺天空牧場、正東津海岸散步路！專業中、英、韓文導覽，帶你從首爾市區出發！探訪大關嶺三大牧場之一的天空牧場，體驗餵食羊群，並可以品嘗到純正的優格；漫步於日出秘境 - 正東津海邊，享受片刻悠閒。,https://www.kkday.com/zh-tw/product/115232,2312,,0,0,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00003', 'name': '江原道'}]}]","[{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00003', 'name': '江原道'}]",KKday
韓國玩雪特惠｜華川山川魚慶典一日遊,事先預訂華川山川魚慶典一日遊，從首爾出發，前往位於江原道的華川每年一月定期舉辦的冬季盛典——山川魚慶典，無需擔心轉乘的舟車勞頓。山川魚慶典每年都會吸引全國來至世界各地的旅客前往體驗，唯有冬天才能進行的釣冰魚活動，感受韓國冰魚慶典獨有的魅力。,https://www.kkday.com/zh-tw/product/17682,578,,4.61,316,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00007', 'name': '京畿道'}]}]","[{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00007', 'name': '京畿道'}]",KKday
【北陸秘境】此生必去日本最美山岳勝地・上高地一日遊,名古屋車站出發，前往「日本秘密仙境」之稱，日本北陸必訪景點－上高地。上高地被日本人視為神的故鄉，是日本珍貴的風景財產。在 1891年建造的木製吊橋・河童橋上，眺望穗高連峰，感受日本的自然風景。,https://www.kkday.com/zh-tw/product/12116,1711,,4.64,14,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00017', 'name': '長野'}, {'id': 'A01-003-00027', 'name': '名古屋'}]}]","[{'id': 'A01-003-00017', 'name': '長野'}, {'id': 'A01-003-00027', 'name': '名古屋'}]",KKday
【東京巴士一日遊】長野地獄谷溫泉雪猴、壽喜燒午餐,2019 冬季旅行最佳選擇！東京新宿發車，一日來回！前進長野縣地獄谷看猴子泡溫泉，午餐還有暖呼呼的日本道地鍋物可品嚐。,https://www.kkday.com/zh-tw/product/10483,3676,,4.29,7,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00017', 'name': '長野'}]}]","[{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00017', 'name': '長野'}]",KKday
【韓國江原道賞楓】鬼怪拍攝場景，五臺山國立公園、月精寺賞楓一日遊（首爾出發）,首爾專車出發，前往位於江原道平昌郡的韓國賞楓名山之一，五臺山國立公園，於 1975 年被列為國立公園，是韓國最茂密的山林，擁有豐富多元的動植物，景色優美。並探訪山中幽靜又莊嚴的月精寺，體驗韓國的佛教文化歷史，以及漫步在高人氣韓劇《鬼怪》拍攝地之一的沙松林。,https://www.kkday.com/zh-tw/product/12325,1387,,4.33,9,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00003', 'name': '江原道'}, {'id': 'A01-004-00001', 'name': '首爾'}]}]","[{'id': 'A01-004-00003', 'name': '江原道'}, {'id': 'A01-004-00001', 'name': '首爾'}]",KKday
親子玩雪FUN FUN FUN｜平昌ALPENSIA滑雪場、牧場餵綿羊做起司、雪兜體驗、有機草莓園、室內溫泉水上樂園兩天團,走訪 2018 韓國冬奧專屬平昌度過新奇的兩天，感受世界級滑雪配到的ALPENSIA滑雪場，盡情感受滑雪，前往牧場餵飼成群的綿羊，還可以體驗親手做起司的樂趣，還有雪盆體驗，感受不同於滑雪的刺激快感，最後走訪有機草莓園，現採草莓吃起來就是不一樣，保證全家大小都能玩得開心，出外旅遊還可與大自然多重接觸。晚上安排入住全新的平昌度假村，內有遊樂設施、三溫暖等應有盡有，玩得開心睡得舒適。,https://www.kkday.com/zh-tw/product/29093,6603,,4.75,44,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00003', 'name': '江原道'}]}]","[{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00003', 'name': '江原道'}]",KKday
加拿大黃刀鎮極光五天四夜 | 狗拉雪橇 ＆ 雪鞋體驗 | 機場專車接送,現在預約加拿大黃刀鎮極光五天四夜 ，專業中英雙語導覽，帶你從黃刀鎮出發！遠離都市的紛擾，享受冷冽的寒風；屏除心中的喧囂，傾聽冰雪的靜謐。在夜空黑幕來臨前，在印地安人帳篷內頷首等待綺麗的極光，或於漫天雪白上，乘坐狗拉雪橇擁抱奔騰的快感。,https://www.kkday.com/zh-tw/product/12385,5192,,4,4,"[{'id': 'A05-002', 'name': '加拿大', 'cities': [{'id': 'A05-002-00004', 'name': '黃刀鎮'}, {'id': 'A05-002-00021', 'name': '西北地區'}]}]","[{'id': 'A05-002-00004', 'name': '黃刀鎮'}, {'id': 'A05-002-00021', 'name': '西北地區'}]",KKday
【東京巴士一日遊】足利花卉公園點燈、採草莓、佐野Premium Outlet,東京市區出發，舒適巴士帶你到足利花卉公園觀賞夢幻的藤花亮燈。被譽為 3 顆星的高級草莓品種「Skyberry」隨你採吃。品嚐當地的美食吃到飽！還有大受女性歡迎的 20 種類以上甜品隨您吃。,https://www.kkday.com/zh-tw/product/19247,3113,,2,2,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00012', 'name': '栃木'}]}]","[{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00012', 'name': '栃木'}]",KKday
【東京玩雪體驗】東京都至近雪場・採草莓・螃蟹吃到飽,東京出發，玩雪去囉！巴士一日來回，到東京近郊超人氣滑學場NORN體驗雪上砌雪人、坐雪橇的樂趣。吃到飽午餐隨您大啖長腳蟹。下午茶還有當季鮮美多汁的現採草莓無限享用，2019冬日就該這麼享受！,https://www.kkday.com/zh-tw/product/10495,2892,,4.29,86,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00016', 'name': '群馬'}]}]","[{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00016', 'name': '群馬'}]",KKday
【2020櫻花季】釜山出發｜鎮海櫻花私人包車一日遊,中 / 英 / 日 / 韓文司機，以及無需跟外人共享的舒適私人專車，不用擔心交通及語言問題，輕鬆抵達賞櫻勝地－鎮海；更能自行安排行程，制定出符合自己步調的賞櫻一日遊，穿梭於余佐川、慶和站等著名景點，慢下腳步欣賞櫻花美景。,https://www.kkday.com/zh-tw/product/35984,1734,,0,0,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00002', 'name': '釜山'}, {'id': 'A01-004-00018', 'name': '鎮海'}]}]","[{'id': 'A01-004-00002', 'name': '釜山'}, {'id': 'A01-004-00018', 'name': '鎮海'}]",KKday
【韓國滑雪入門】首爾近郊 芝山滑雪場基礎滑雪體驗（首爾出發）,你是滑雪新手嗎？想要體驗在韓國滑雪的感覺嗎？參與芝山滑雪場基礎滑雪體驗，搭乘專車從首爾出發，芝山滑雪場位於首爾近郊，只需要 1.5 小時的車程即可抵達，在專業教練的帶領下，從裝備等基礎入門開始教學，初學者也能在 2 小時內學會基本滑雪動作，並有中文導遊全程陪同，不用擔心語言問題，趕緊和家人朋友一起來體驗在韓國冰雪世界遨遊的快感！,https://www.kkday.com/zh-tw/product/3864,900,,4.7,1096,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00007', 'name': '京畿道'}]}]","[{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00007', 'name': '京畿道'}]",KKday
【文化之旅】波士頓二日遊，走訪哈佛耶魯名校、品嚐龍蝦大餐,深度走訪波士頓一帶，參觀綠樹成蔭的耶魯大學，感受古老的校園氛圍，從各種角度體會這個充滿魅力的城市！,https://www.kkday.com/zh-tw/product/1828,2026,,4.02,41,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00002', 'name': '波士頓'}, {'id': 'A05-001-00001', 'name': '紐約'}]}]","[{'id': 'A05-001-00002', 'name': '波士頓'}, {'id': 'A05-001-00001', 'name': '紐約'}]",KKday
雪梨一日遊 | 藍山國家公園＆情人港落日遊船 | 雪梨市區出發（中文導覽）,現在訂購雪梨一日遊，一天之內走遍必去 Featherdale 野生動物園、藍山國家公園、蘿拉小鎮、情人港落日遊船！專業中文導覽，帶你從雪梨市區出發！行程內容經典豐富又無需擔心溝通問題，非常適合全家大小一同參與。,https://www.kkday.com/zh-tw/product/35952-sydney-day-tour-chinese-speaking-guide-blue-mountains-national-park-darling-harbour-sunset-cruise,2800,,4.33,3,"[{'id': 'A06-001', 'name': '澳洲', 'cities': [{'id': 'A06-001-00024', 'name': '新南威爾斯州'}, {'id': 'A06-001-00002', 'name': '雪梨'}]}]","[{'id': 'A06-001-00024', 'name': '新南威爾斯州'}, {'id': 'A06-001-00002', 'name': '雪梨'}]",KKday
仁川一日遊｜江華島 Luge 斜坡滑車＆永宗海邊鐵路腳踏車｜首爾出發,KKday 限時優惠！現在訂仁川一日遊，一天之內走遍必去松月童話村、月尾島、永宗海邊鐵路腳踏車、江華島 Luge 斜坡滑車！專業中 / 英文導覽，帶你從首爾出發！搭乘著舒適的車輛，一次便將韓國仁川地區人氣景點一網打盡。,https://www.kkday.com/zh-tw/product/30876,1757,,4.71,75,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00015', 'name': '仁川'}]}]","[{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00015', 'name': '仁川'}]",KKday
韓國江原道滑雪一日遊｜橡樹谷滑雪場 OakValley｜首爾出發,立即預訂江原道滑雪 一日遊！搭乘專車從首爾出發，前往韓國最佳滑雪勝地 OakValley 橡樹谷滑雪場，在專業中文、英文教練全程帶領下，挑戰不同坡度的滑雪道，多件款式的滑雪裝任旅客挑選，飽覽江原道原州滑雪場的極致美景，任意遊玩豐富有趣的嬉雪活動，盡情感受韓國不一樣的冬日樂趣。,https://www.kkday.com/zh-tw/product/3620,606,,4.82,1124,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00003', 'name': '江原道'}, {'id': 'A01-004-00001', 'name': '首爾'}]}]","[{'id': 'A01-004-00003', 'name': '江原道'}, {'id': 'A01-004-00001', 'name': '首爾'}]",KKday
曼谷近郊華欣一日遊 | 華欣道地夜市&華欣火車站 | 曼谷出發,立即訂購 KKday Best Route 曼谷近郊華欣一日遊，一天之內走遍必去華欣火車站、華欣海灘，不可錯過 蟬嗚創意市集 Cicada、華欣夜市！專業中文、英語導覽，帶你從曼谷輕鬆出發。,https://www.kkday.com/zh-tw/product/18444,1248,,4.45,1135,"[{'id': 'A01-010', 'name': '泰國', 'cities': [{'id': 'A01-010-00001', 'name': '曼谷'}, {'id': 'A01-010-00008', 'name': '華欣'}]}]","[{'id': 'A01-010-00001', 'name': '曼谷'}, {'id': 'A01-010-00008', 'name': '華欣'}]",KKday
【慶州特色一日遊】慶州良洞村、石窟庵、佛國寺、雁鴨池一日遊（釜山出發）,參與韓國慶州一日遊，從釜山搭乘專車前往韓國最大的傳統韓屋村——慶州良洞村，見識朝鮮時代貴族氏族村落的建築和風俗，了解昔日村民的日常生活，走訪歷史悠久的佛國寺，一睹新羅時代保留至今的石造建築，另可一探雁鴨池，欣賞壯觀的宮殿建築群和人工池，不需煩惱交通問題，一覽慶州的歷史文化與自然之美。,https://www.kkday.com/zh-tw/product/17654,1549,,4.67,1034,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00005', 'name': '慶州'}, {'id': 'A01-004-00002', 'name': '釜山'}]}]","[{'id': 'A01-004-00005', 'name': '慶州'}, {'id': 'A01-004-00002', 'name': '釜山'}]",KKday
【曼谷北碧府一日遊】死亡鐵道火車、桂河長尾船體驗、桂河大橋、戰爭博物館、佛統塔夜市,參加 KKday 專屬北碧府一日遊，從曼谷市區搭乘舒適專車前往泰國西部大城，坐上具有「死亡鐵路」之稱的泰緬鐵道精華區間，聽當地導遊娓娓道來經典鐵橋「桂河大橋」背後的故事，在桂河上享受浪漫的長尾船體驗，參觀戰爭博物館深度瞭解戰亂時期的歷史，最後前往佛統塔市集體驗當地的夜市文化，不需煩惱交通問題，輕鬆感受泰國獨特的浪漫風情！,https://www.kkday.com/zh-tw/product/1707,1334,,4.77,606,"[{'id': 'A01-010', 'name': '泰國', 'cities': [{'id': 'A01-010-00001', 'name': '曼谷'}, {'id': 'A01-010-00012', 'name': '北碧府'}]}]","[{'id': 'A01-010-00001', 'name': '曼谷'}, {'id': 'A01-010-00012', 'name': '北碧府'}]",KKday
東京富士山一日遊｜富士山五合目＆忍野八海｜東京出發,現在訂購東京富士山一日遊，一天之內走遍必去富士山五合目、忍野八海、河口湖、富士全景纜車！專業中文、英文導覽，帶你從東京出發！探索富士山之美。,https://www.kkday.com/zh-tw/product/18609,2892,,4.51,613,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00010', 'name': '山梨'}]}]","[{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00010', 'name': '山梨'}]",KKday
【韓國近郊一日遊】 童話瑞士村、晨靜樹木園、江村鐵道自行車（首爾出發）,事先預訂首爾近郊一日遊，搭乘專車從首爾出發，前往小法國附近的童話瑞士村，在歐式建築景觀之間，拍攝美麗的異國風情照；體驗江村鐵道自行車，回味京春線舊鐵道的氛圍，欣賞北漢江沿途優美景色；漫步晨靜樹木園，感受大自然山林浴與群花綻放的美景；還可享用道地的春川雞排料理；全程由中文導遊陪同，不需擔心語言與交通問題，盡情享受郊區美好時光！,https://www.kkday.com/zh-tw/product/6062,1774,,4.63,291,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00007', 'name': '京畿道'}, {'id': 'A01-004-00003', 'name': '江原道'}]}]","[{'id': 'A01-004-00007', 'name': '京畿道'}, {'id': 'A01-004-00003', 'name': '江原道'}]",KKday
韓國滑雪一日遊｜大明維瓦爾第度假村 Vivaladi Park、南怡島｜首爾出發,立即在 KKday 預訂韓國滑雪一日遊！必去大明維瓦爾第度假村以及南怡島，專業導遊帶領，帶你從首爾出發！參與韓國滑雪與南怡島一日遊，搭乘專車來到四季優美的南怡島，一睹經典韓劇《冬季戀歌》取景地；前往距離首爾僅需約 90 分鐘車程的大明維瓦爾第滑雪度假村（VIVALDI PARK），一睹韓國年輕人最喜愛的滑雪場之一，體驗 12 條雪道不同程度的刺激感，此外，度假村內還設有全韓國最大的室內外水上樂園與外國人專屬諮詢櫃檯，趕緊把握精彩的雪季，感受韓國雪季的浪漫氛圍！,https://www.kkday.com/zh-tw/product/19846,1511,,4.22,206,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00007', 'name': '京畿道'}]}]","[{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00007', 'name': '京畿道'}]",KKday
【日本玩雪一日遊】群馬玉原滑雪場、原田農園採草莓、螃蟹吃到飽（東京出發）,參加日本玩雪一日遊，從東京搭乘專車前往日本年輕人最喜愛的「 玉原滑雪場 」，設有雪橇、雪板、雪鏟各式各樣的嬉雪玩法，中午享用長腳蟹、甜蝦等美食吃到飽；另可走訪原田農園，體驗採收溫室草莓的樂趣，放鬆走進大自然，盡情感受日本群馬縣獨有的無窮魅力。,https://www.kkday.com/zh-tw/product/3143,2916,,4.59,230,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00016', 'name': '群馬'}, {'id': 'A01-003-00001', 'name': '東京'}]}]","[{'id': 'A01-003-00016', 'name': '群馬'}, {'id': 'A01-003-00001', 'name': '東京'}]",KKday
【和歌山一日遊】高野山・白濱溫泉・千疊敷・白濱沙灘（大阪出發）,【一人成團】搭乘舒適專車由大阪出發，前往景色優美的和歌山。一日內即可走訪高野山、白濱溫泉、千疊敷等知名景點。可以自由散步於世界遺產高野山；在西日本最大的海鮮市場 Toretore 市場，享用當地新鮮海鮮鍋料理，還可以在日本三大溫泉之一的白濱溫泉，緩解一路的疲勞；最後再去知名的白濱沙灘和千疊敷欣賞美麗海景。,https://www.kkday.com/zh-tw/product/21812,2089,,4.21,261,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00002', 'name': '大阪'}, {'id': 'A01-003-00036', 'name': '和歌山'}]}]","[{'id': 'A01-003-00002', 'name': '大阪'}, {'id': 'A01-003-00036', 'name': '和歌山'}]",KKday
【馬六甲包車自由行】吉隆坡－馬六甲包車深度一日遊,從馬來西亞首都吉隆坡出發，包車前往馬六甲深度旅遊，你可任選街區景點，與親朋好友共同暢遊馬來西亞人氣景點，依照人數需求，選擇合適的車型，安排客製化的一日遊景點路線，毋需耗時於轉乘大眾交通工具，輕鬆前往雞場街、馬六甲遊河、聖保羅堂、海事博物館等地。,https://www.kkday.com/zh-tw/product/5348,3825,,4.79,229,"[{'id': 'A01-009', 'name': '馬來西亞', 'cities': [{'id': 'A01-009-00010', 'name': '麻六甲'}, {'id': 'A01-009-00004', 'name': '吉隆坡'}]}]","[{'id': 'A01-009-00010', 'name': '麻六甲'}, {'id': 'A01-009-00004', 'name': '吉隆坡'}]",KKday
【名古屋巴士一日遊】世界遺產白川鄉、飛驒高山老街,名古屋車站出發，前往白川鄉、飛驒高山。白川鄉作為世界文化遺産的「 合掌造型集落 」，眾多海外觀光客、不遠千里專程造訪日本原始風景地，不容錯過。飛驒高山美稱小京都、仍然保存古老的街景，來遊玩的觀光客絡驛不絕。,https://www.kkday.com/zh-tw/product/19107,2083,,4.55,147,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00015', 'name': '岐阜'}, {'id': 'A01-003-00027', 'name': '名古屋'}]}]","[{'id': 'A01-003-00015', 'name': '岐阜'}, {'id': 'A01-003-00027', 'name': '名古屋'}]",KKday
韓國江原道一日遊｜草泥馬牧場、南怡島、晨靜樹木園｜首爾出發,立即訂購韓國江原道一日遊，一天之內走遍必去草泥馬牧場、南怡島、晨靜樹木園！專業中文導覽，帶你從首爾出發！想近距離觀看可愛的草泥馬嗎？除了拜訪超級療癒的草泥馬，還將前往南怡島、晨靜樹木園，一睹各大知名韓劇如《她很漂亮》、《雲畫的月光》等拍攝取景地；不需煩惱交通方式，搭乘舒適專車直達景點，享受輕鬆難得的悠閒時光。,https://www.kkday.com/zh-tw/product/19632,1688,,4.54,158,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00003', 'name': '江原道'}]}]","[{'id': 'A01-004-00001', 'name': '首爾'}, {'id': 'A01-004-00003', 'name': '江原道'}]",KKday
日本大阪賞楓｜御在所岳纜車賞楓・樹冰・冰瀑布・名花之里燈飾巴士一日遊｜大阪市區出發,搶先預訂大阪賞楓一日遊，一天之內走遍必去御在所岳纜車、樹冰、名花之里，專業在地導覽，帶你從大阪出發！搭乘御在所岳纜車，10 月到 11 月欣賞秋季楓紅美景，12 月下旬開始可以欣賞「樹冰」和「冰瀑布」，午餐品嚐高級松阪牛壽喜燒御膳，欣賞日本最大型最閃耀的燈飾「名花之里」！,https://www.kkday.com/zh-tw/product/18307,3181,,4.37,147,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00002', 'name': '大阪'}, {'id': 'A01-003-00008', 'name': '三重'}]}]","[{'id': 'A01-003-00002', 'name': '大阪'}, {'id': 'A01-003-00008', 'name': '三重'}]",KKday
【世界遺產合掌村】名古屋 — 白川鄉合掌村高速巴士車票（日本飯店郵寄）,事先預訂白川鄉合掌村高速巴士車票，從名古屋出發，前進宛如童話世界仙境的合掌村聚落，暢遊白川鄉一日遊！票券提供日本飯店郵寄服務，獨旅亦可訂購，一睹世界遺產的風采！,https://www.kkday.com/zh-tw/product/5203,2010,,4.81,101,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00027', 'name': '名古屋'}, {'id': 'A01-003-00015', 'name': '岐阜'}]}]","[{'id': 'A01-003-00027', 'name': '名古屋'}, {'id': 'A01-003-00015', 'name': '岐阜'}]",KKday
【KKday 保證有位】2020 年白川鄉點燈、飛驒高山一日遊（名古屋出發）,KKday 報名，保證有位！從名古屋出發，前往具有小京都美名的飛驒高山，欣賞古色古香的街道；走訪每年冬季期間限定「白川鄉點燈夜景」，2020 年只有六天，趕快報名前往夢幻仙境！,https://www.kkday.com/zh-tw/product/5574,5636,,4.25,105,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00015', 'name': '岐阜'}, {'id': 'A01-003-00027', 'name': '名古屋'}]}]","[{'id': 'A01-003-00015', 'name': '岐阜'}, {'id': 'A01-003-00027', 'name': '名古屋'}]",KKday
【韓國統營一日遊】統營中央市場、東皮郎壁畫村、閑麗水道展望纜車、Skyline Luge 體驗、李舜臣公園（釜山出發）,參與韓國東皮郎壁畫村一日遊，搭乘舒適專車從釜山出發，前往擁有四百餘年歷史的統營中央市場，享受新鮮美味的海鮮大餐；在美麗的海港村莊裡散步，一睹宋仲基主演韓劇《善良的男人》拍攝地——東皮郎壁畫村；乘坐統營閑麗水道展望纜車，從高空俯瞰海上國立公園、日本對馬島與智異山天王峰等遼闊景緻；還可體驗有趣的斜坡滑車，在長 1.5 公里的跑道上，自由駕駛安全但刺激的滑車；享受愉快的一日遊！,https://www.kkday.com/zh-tw/product/11202,1620,,4.64,186,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00002', 'name': '釜山'}, {'id': 'A01-004-00006', 'name': '慶尚南道'}]}]","[{'id': 'A01-004-00002', 'name': '釜山'}, {'id': 'A01-004-00006', 'name': '慶尚南道'}]",KKday
【韓國抱川一日遊】抱川藝術谷、平康樂園、夏季蘋果麵包製作、秋季迷你蘋果採摘、冬季採草莓 抱川一日遊,韓國京畿道人氣景點抱川藝術谷，同時也是《花遊記》、《藍色大海的傳說》等韓劇拍攝地，從廢棄的花崗岩採石場，改做為複合性文化藝術空間。夏季於農場內親自製作美味的蘋果麵包。秋季迷你蘋果嬌小可愛，新鮮採摘的小蘋果又香又甜，一試難忘。冬季則到草莓園，體驗親自摘採韓國草莓，感受首爾近郊自然風光的一日遊。行程也會到佔地10萬餘坪的平康植物園，欣賞來自韓國與世界各地多達5000多種的植物。,https://www.kkday.com/zh-tw/product/22950,867,,4.47,169,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00007', 'name': '京畿道'}, {'id': 'A01-004-00001', 'name': '首爾'}]}]","[{'id': 'A01-004-00007', 'name': '京畿道'}, {'id': 'A01-004-00001', 'name': '首爾'}]",KKday
【清邁清萊 VIP 小團一日遊】黑白藍廟、Wiang Indra Riverside Resort 自助午餐,選擇清邁清萊 VIP 九人小團一日遊，搭乘舒適空調車，前往泰國最北端的城市－清萊，專業中文導遊帶你造訪潔白宏偉的白廟、有黑廟之稱的黑屋藝術博物館、藍金交錯的藍廟，還可以在座落於湄公河畔的 Wiang Indra Riverside Resort 享用自助午餐，深度一日遊，享受清萊的山明水秀。,https://www.kkday.com/zh-tw/product/23040,1136,,4.5,164,"[{'id': 'A01-010', 'name': '泰國', 'cities': [{'id': 'A01-010-00003', 'name': '清邁'}, {'id': 'A01-010-00004', 'name': '清萊'}]}]","[{'id': 'A01-010-00003', 'name': '清邁'}, {'id': 'A01-010-00004', 'name': '清萊'}]",KKday
【富士山箱根一日遊】富士山新五合目、箱根海盜船、御殿場 Outlets（東京出發）,參加 KKday 的富士山箱根一日遊，搭乘舒適專車從東京出發，前往東京近郊人氣景點，一覽日本神山——富士山，乘坐經典的箱根海盜船遊蘆之湖，享用自助日式燒肉或火鍋其中一項作為午餐（ 12 月至 3 月）/ 在御殿場的燒烤餐廳享用無限量燒烤午餐（4月至11月），前往富士山二合目的滑雪場體驗玩雪及雪橇樂趣（12月至3月）/ 經過富士SKYLINE到達新五合目觀光(4月至11月），再到御殿場 Outlets 盡情購物，不需煩惱交通問題，用一天的時間輕鬆走訪經典行程！,https://www.kkday.com/zh-tw/product/10491,2691,,3.8,85,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00007', 'name': '神奈川'}]}]","[{'id': 'A01-003-00001', 'name': '東京'}, {'id': 'A01-003-00007', 'name': '神奈川'}]",KKday
【每天出發】拉斯維加斯直達洛杉磯巴士車票,闖蕩完熱鬧不夜城以及放眼能盡收世界各大地標的拉斯維加斯後，若想將足跡跨越至另外一個迷人的城市，除了自駕，搭乘巴士是另一種方便且能紓緩旅途疲憊的最好方式之一。,https://www.kkday.com/zh-tw/product/18214,830,,3.65,94,"[{'id': 'A05-001', 'name': '美國', 'cities': [{'id': 'A05-001-00006', 'name': '拉斯維加斯'}, {'id': 'A05-001-00007', 'name': '洛杉磯'}]}]","[{'id': 'A05-001-00006', 'name': '拉斯維加斯'}, {'id': 'A05-001-00007', 'name': '洛杉磯'}]",KKday
【北海道賞花一日遊】富田農場薰衣草、美瑛四季彩之丘、青池,參加北海道一日遊行程，搭乘專車從 JR 札幌站出發，前往富良野・富田農場，欣賞一大片紫色的薰衣草田；走訪美瑛・四季彩之丘，百花盛開的花田，美不勝收；位於日本北海道美瑛川左岸，以池水碧藍清澈而名的青池，隨著季節變化，池水會呈現各種不同色澤，宛如幻境。,https://www.kkday.com/zh-tw/product/11973,1465,,4.31,109,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00005', 'name': '北海道'}, {'id': 'A01-003-00004', 'name': '札幌'}]}]","[{'id': 'A01-003-00005', 'name': '北海道'}, {'id': 'A01-003-00004', 'name': '札幌'}]",KKday
【KKday 保證有位】2020 年白川鄉點燈巴士一日遊（高山出發）,KKday報名，保證有位！每年冬季期間限定的「 白川鄉點燈夜景 」，從高山出發，讓您前往童話世界般的合掌村更便利，巴士一日遊，趕快報名前往夢幻仙境！,https://www.kkday.com/zh-tw/product/18610,4411,,3.29,34,"[{'id': 'A01-003', 'name': '日本', 'cities': [{'id': 'A01-003-00015', 'name': '岐阜'}, {'id': 'A01-003-00027', 'name': '名古屋'}]}]","[{'id': 'A01-003-00015', 'name': '岐阜'}, {'id': 'A01-003-00027', 'name': '名古屋'}]",KKday
【韓國秋季全羅北道賞楓】內藏山國立公園、內藏寺一日遊（釜山出發）,全羅北道內藏山是韓國秋天賞楓最多人前往的名山，隱藏在山林之中的內藏寺更是觀賞紅葉的名勝地，內藏山的名字有「山內所藏無窮無盡」之意，風景非常的優美。專車釜山出發，快前來內藏山，在心中留下深刻的記憶！,https://www.kkday.com/zh-tw/product/12339,1387,,4.47,76,"[{'id': 'A01-004', 'name': '韓國', 'cities': [{'id': 'A01-004-00008', 'name': '全羅北道'}, {'id': 'A01-004-00002', 'name': '釜山'}]}]","[{'id': 'A01-004-00008', 'name': '全羅北道'}, {'id': 'A01-004-00002', 'name': '釜山'}]",KKday
